in_id,query,answers_text,answers_count
17880.0,Слово дня,яок,1.0
17880.0,Слово дня,клиентоцентричность,1.0
17880.0,Слово дня,рефлексия,1.0
17880.0,Слово дня,блестяще,1.0
17880.0,Слово дня,разочарование,1.0
17880.0,Слово дня,дебюрократизация,1.0
17880.0,Слово дня,восхищение,1.0
17880.0,Слово дня,клиентоцентричность,1.0
17880.0,Слово дня,яок,1.0
17880.0,Слово дня,энерджи,1.0
17880.0,Слово дня,команды,1.0
17880.0,Слово дня,сторителлинг,1.0
17880.0,Слово дня,яок,1.0
17880.0,Слово дня,канонический,1.0
17880.0,Слово дня,экология,1.0
17880.0,Слово дня,вперёд!,1.0
17880.0,Слово дня,клиентоориентированность,1.0
17880.0,Слово дня,ура!,1.0
17880.0,Слово дня,медиа,1.0
17880.0,Слово дня,рефлексия,1.0
17880.0,Слово дня,огонь,1.0
18008.0,Слово конференции,ушла в глубокую рефлексию,1.0
18008.0,Слово конференции,как дальше жить с этой инфой,1.0
18008.0,Слово конференции,нас н,1.0
18008.0,Слово конференции,русскоязычность,1.0
18008.0,Слово конференции,счастье,1.0
18008.0,Слово конференции,живая компания,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,hr на передовой,1.0
18008.0,Слово конференции,люди,1.0
18008.0,Слово конференции,счастье,1.0
18008.0,Слово конференции,счастье,1.0
18008.0,Слово конференции,счастье,1.0
18008.0,Слово конференции,счастье,1.0
18008.0,Слово конференции,счастье,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,мы вместе,1.0
18008.0,Слово конференции,мы семья,1.0
18008.0,Слово конференции,стресс,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,disrupt,1.0
18008.0,Слово конференции,debur,1.0
18008.0,Слово конференции,обороноспособность,1.0
18008.0,Слово конференции,живая компания,1.0
18008.0,Слово конференции,команда и лидерство,1.0
18008.0,Слово конференции,клиентроцентричность,1.0
18008.0,Слово конференции,развитие,1.0
18008.0,Слово конференции,дебюрократизация,1.0
18008.0,Слово конференции,опять трансформация),1.0
18008.0,Слово конференции,клиентоцентричность,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,выгорание,1.0
18008.0,Слово конференции,живая компания,1.0
18008.0,Слово конференции,росатом,1.0
18008.0,Слово конференции,коллективный интеллект,1.0
18008.0,Слово конференции,атомсчастьелюбовь,1.0
18008.0,Слово конференции,hr дивизион,1.0
18008.0,Слово конференции,трансформация,1.0
18008.0,Слово конференции,люди и города,1.0
18008.0,Слово конференции,медиа,1.0
18008.0,Слово конференции,счастливые люди и города,1.0
18008.0,Слово конференции,живая компания,1.0
18008.0,Слово конференции,люди и города,1.0
18008.0,Слово конференции,hr2.0,1.0
18008.0,Слово конференции,ресурсность,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,эхх глубокооо,1.0
18008.0,Слово конференции,эххх глубокооо,1.0
18008.0,Слово конференции,эххх глубокооо,1.0
18008.0,Слово конференции,медиа,1.0
18008.0,Слово конференции,трансформация hr 2.0,1.0
18008.0,Слово конференции,hr цикл,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,изменяйся!,1.0
18008.0,Слово конференции,трансформация,1.0
18008.0,Слово конференции,трансформация,1.0
18008.0,Слово конференции,трансформация,1.0
18008.0,Слово конференции,трансформация,1.0
18008.0,Слово конференции,рефлексия,1.0
18008.0,Слово конференции,клиентоценричность,1.0
18008.0,Слово конференции,клиентоцентричность,1.0
18008.0,Слово конференции,вызов,1.0
18008.0,Слово конференции,hr,1.0
18008.0,Слово конференции,мощно,1.0
18008.0,Слово конференции,радуйся,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,hr 2.0,1.0
18008.0,Слово конференции,радуйся,1.0
18008.0,Слово конференции,трансформация,1.0
18008.0,Слово конференции,жара,1.0
18008.0,Слово конференции,радуйся,1.0
18008.0,Слово конференции,дебюр,1.0
18008.0,Слово конференции,hr 2.0 вперед,1.0
18008.0,Слово конференции,дебюр,1.0
