,index,in_id,query,answers_text,answers_count,langdetect,langid
1038,1737,13701.0,Из какого вы города?,петрозаводск,1.0,ru,ru
1039,1738,13701.0,Из какого вы города?,москва,1.0,ru,ru
1040,1739,13701.0,Из какого вы города?,москва,1.0,ru,ru
1041,1742,13701.0,Из какого вы города?,москва,1.0,ru,ru
1042,1743,13701.0,Из какого вы города?,москва,1.0,ru,ru
1043,1744,13701.0,Из какого вы города?,москва,1.0,ru,ru
1044,1745,13701.0,Из какого вы города?,королев,1.0,ru,ru
1045,1746,13701.0,Из какого вы города?,москва,1.0,ru,ru
1046,1748,13701.0,Из какого вы города?,подольск,1.0,ru,ru
1047,1749,13701.0,Из какого вы города?,москва,1.0,ru,ru
1048,1751,13701.0,Из какого вы города?,спб,1.0,ru,ru
1049,1752,13701.0,Из какого вы города?,москва,1.0,ru,ru
1050,1755,13701.0,Из какого вы города?,москва,1.0,ru,ru
1051,1756,13701.0,Из какого вы города?,москва,1.0,ru,ru
1052,1757,13701.0,Из какого вы города?,москва,1.0,ru,ru
1053,1758,13701.0,Из какого вы города?,москва,1.0,ru,ru
1054,1761,13701.0,Из какого вы города?,саров💪,1.0,ru,ru
1055,1764,13701.0,Из какого вы города?,нововоронеж,1.0,ru,ru
1056,1765,13701.0,Из какого вы города?,москва,1.0,ru,ru
1057,1766,13701.0,Из какого вы города?,москва,1.0,ru,ru
1058,1768,13701.0,Из какого вы города?,саров,1.0,ru,ru
1059,1769,13701.0,Из какого вы города?,глазов,1.0,ru,ru
1060,1770,13701.0,Из какого вы города?,москва,1.0,ru,ru
1061,1771,13701.0,Из какого вы города?,озёрск,1.0,ru,ru
1062,1772,13701.0,Из какого вы города?,москва,1.0,ru,ru
1063,1774,13701.0,Из какого вы города?,петрозаводск,1.0,ru,ru
1064,1775,13701.0,Из какого вы города?,лесной,1.0,ru,ru
1065,1777,13701.0,Из какого вы города?,москва,1.0,ru,ru
1066,1778,13701.0,Из какого вы города?,нижний новгород,1.0,ru,ru
1067,1780,13701.0,Из какого вы города?,"заречный, свердловская область",1.0,ru,ru
1068,1781,13701.0,Из какого вы города?,москва,1.0,ru,ru
1069,1782,13701.0,Из какого вы города?,саров,1.0,ru,ru
1070,1783,13701.0,Из какого вы города?,троицк москва,1.0,ru,ru
1071,1784,13701.0,Из какого вы города?,москва,1.0,ru,ru
1072,1785,13701.0,Из какого вы города?,москва,1.0,ru,ru
1073,1786,13701.0,Из какого вы города?,москва,1.0,ru,ru
1074,1787,13701.0,Из какого вы города?,нижний новгород,1.0,ru,ru
1075,1788,13701.0,Из какого вы города?,нижний новгород,1.0,ru,ru
1076,1789,13701.0,Из какого вы города?,москва,1.0,ru,ru
1077,1790,13701.0,Из какого вы города?,нижний новгород,1.0,ru,ru
1078,1792,13701.0,Из какого вы города?,глазов,1.0,ru,ru
1079,1793,13701.0,Из какого вы города?,москва,1.0,ru,ru
1080,1794,13701.0,Из какого вы города?,москва,1.0,ru,ru
1081,1795,13701.0,Из какого вы города?,москва,1.0,ru,ru
1082,1796,13701.0,Из какого вы города?,москва,1.0,ru,ru
1083,1797,13701.0,Из какого вы города?,москва,1.0,ru,ru
1084,1798,13701.0,Из какого вы города?,полярные зори,1.0,ru,ru
1085,1799,13701.0,Из какого вы города?,подольск,1.0,ru,ru
1086,1801,13701.0,Из какого вы города?,полярные зори,1.0,ru,ru
1087,1802,13701.0,Из какого вы города?,москва,1.0,ru,ru
1088,1803,13701.0,Из какого вы города?,глазов,1.0,ru,ru
1089,1804,13701.0,Из какого вы города?,москва,1.0,ru,ru
1090,1805,13701.0,Из какого вы города?,москва,1.0,ru,ru
1091,1806,13701.0,Из какого вы города?,нижний новгород,1.0,ru,ru
1092,1807,13701.0,Из какого вы города?,москва,1.0,ru,ru
1093,1808,13701.0,Из какого вы города?,сосновый бор,1.0,ru,ru
1094,1810,13701.0,Из какого вы города?,москва,1.0,ru,ru
1095,1813,13701.0,Из какого вы города?,москва,1.0,ru,ru
1096,1814,13701.0,Из какого вы города?,москва,1.0,ru,ru
1097,1815,13701.0,Из какого вы города?,москва,1.0,ru,ru
1098,1816,13701.0,Из какого вы города?,нижний новгород,1.0,ru,ru
1099,1817,13701.0,Из какого вы города?,спб,1.0,ru,ru
1100,1819,13701.0,Из какого вы города?,москва,1.0,ru,ru
1101,1820,13701.0,Из какого вы города?,москва,1.0,ru,ru
1102,1822,13701.0,Из какого вы города?,москва,1.0,ru,ru
1103,1823,13701.0,Из какого вы города?,реутов,1.0,ru,ru
1104,1826,13701.0,Из какого вы города?,москва,1.0,ru,ru
1105,1827,13701.0,Из какого вы города?,лесной,1.0,ru,ru
1106,1828,13701.0,Из какого вы города?,москва,1.0,ru,ru
1107,1830,13701.0,Из какого вы города?,москва,1.0,ru,ru
1108,1831,13701.0,Из какого вы города?,москва,1.0,ru,ru
1109,1832,13701.0,Из какого вы города?,город-герой москва,1.0,ru,ru
1110,1834,13701.0,Из какого вы города?,москва,1.0,ru,ru
1111,1836,13701.0,Из какого вы города?,полярные зори,1.0,ru,ru
1112,1837,13701.0,Из какого вы города?,трехгорный,1.0,ru,ru
1113,1840,13701.0,Из какого вы города?,москва,1.0,ru,ru
1114,1841,13701.0,Из какого вы города?,москва,1.0,ru,ru
1115,1842,13701.0,Из какого вы города?,москва,1.0,ru,ru
1116,1843,13701.0,Из какого вы города?,москва,1.0,ru,ru
1117,1844,13701.0,Из какого вы города?,нововоронеж,1.0,ru,ru
1118,1845,13701.0,Из какого вы города?,москва,1.0,ru,ru
1119,1846,13701.0,Из какого вы города?,москва,1.0,ru,ru
1120,1847,13701.0,Из какого вы города?,сосновый бор,1.0,ru,ru
1121,1849,13701.0,Из какого вы города?,москва,1.0,ru,ru
1122,1850,13701.0,Из какого вы города?,саров,1.0,ru,ru
1123,1851,13701.0,Из какого вы города?,москва,1.0,ru,ru
1124,1852,13701.0,Из какого вы города?,москва,1.0,ru,ru
1125,1853,13701.0,Из какого вы города?,москва,1.0,ru,ru
1126,1854,13701.0,Из какого вы города?,москва,1.0,ru,ru
1127,1855,13701.0,Из какого вы города?,москва,1.0,ru,ru
1128,1856,13701.0,Из какого вы города?,москва,1.0,ru,ru
1129,1858,13701.0,Из какого вы города?,москва,1.0,ru,ru
1130,1861,13701.0,Из какого вы города?,москва,1.0,ru,ru
1131,1862,13701.0,Из какого вы города?,москва,1.0,ru,ru
1132,1863,13701.0,Из какого вы города?,москва,1.0,ru,ru
1133,1865,13701.0,Из какого вы города?,москва,1.0,ru,ru
1134,1868,13701.0,Из какого вы города?,москва,1.0,ru,ru
1135,1869,13701.0,Из какого вы города?,москва,1.0,ru,ru
1136,1870,13701.0,Из какого вы города?,москва,1.0,ru,ru
1137,1871,13701.0,Из какого вы города?,москва,1.0,ru,ru
1138,1880,13754.0,Слово дня,"провал, неоправданные надежды",1.0,ru,ru
1139,1900,13754.0,Слово дня,выпускной,1.0,ru,ru
1140,1902,13754.0,Слово дня,будущее,1.0,ru,ru
1141,1905,13754.0,Слово дня,успех,1.0,ru,ru
